Date,Price,Open,High,Low,Vol.,Change %,commodity
2024-09-24,139.5,139.5,139.5,139.5,0.00K,0.00%,Newcastle Coal Futures Historical Data
2024-09-23,139.5,139.5,139.5,139.5,,0.00%,Newcastle Coal Futures Historical Data
2024-09-20,139.5,139.5,139.5,139.5,,0.00%,Newcastle Coal Futures Historical Data
2024-09-19,139.5,140.0,140.0,140.0,0.01K,0.36%,Newcastle Coal Futures Historical Data
2024-09-18,139.0,139.0,139.0,139.0,,-0.47%,Newcastle Coal Futures Historical Data
2024-09-17,139.65,139.0,139.0,139.0,0.00K,1.75%,Newcastle Coal Futures Historical Data
2024-09-16,137.25,137.25,137.25,137.25,,-0.47%,Newcastle Coal Futures Historical Data
2024-09-13,137.9,137.9,137.9,137.9,,-0.18%,Newcastle Coal Futures Historical Data
2024-09-12,138.15,138.15,138.15,138.15,0.00K,-0.61%,Newcastle Coal Futures Historical Data
2024-09-11,139.0,139.0,139.0,139.0,,0.18%,Newcastle Coal Futures Historical Data
2024-09-10,138.75,139.5,139.5,139.5,0.02K,-2.05%,Newcastle Coal Futures Historical Data
2024-09-09,141.65,141.65,141.65,141.65,,0.11%,Newcastle Coal Futures Historical Data
2024-09-06,141.5,141.35,141.35,141.35,0.00K,0.35%,Newcastle Coal Futures Historical Data
2024-09-05,141.0,141.0,141.0,141.0,0.01K,1.08%,Newcastle Coal Futures Historical Data
2024-09-04,139.5,139.5,139.5,139.5,0.03K,-1.76%,Newcastle Coal Futures Historical Data
2024-09-03,142.0,142.0,142.0,142.0,0.05K,-1.32%,Newcastle Coal Futures Historical Data
2024-09-02,143.9,143.9,143.9,143.9,,-1.57%,Newcastle Coal Futures Historical Data
2024-08-30,146.2,146.2,146.2,146.2,,0.83%,Newcastle Coal Futures Historical Data
2024-08-29,145.0,145.0,145.0,145.0,,0.00%,Newcastle Coal Futures Historical Data
2024-08-28,145.0,145.0,145.0,145.0,,-0.68%,Newcastle Coal Futures Historical Data
2024-08-27,146.0,146.0,146.0,146.0,,0.21%,Newcastle Coal Futures Historical Data
2024-08-26,145.7,145.7,145.7,145.7,,0.34%,Newcastle Coal Futures Historical Data
2024-08-23,145.2,145.2,145.2,145.2,,-1.06%,Newcastle Coal Futures Historical Data
2024-08-22,146.75,146.75,146.75,146.75,,0.58%,Newcastle Coal Futures Historical Data
2024-08-21,145.9,145.9,145.9,145.9,,-0.07%,Newcastle Coal Futures Historical Data
2024-08-20,146.0,148.25,148.25,148.25,0.01K,-0.34%,Newcastle Coal Futures Historical Data
2024-08-19,146.5,146.5,146.5,146.5,,-0.17%,Newcastle Coal Futures Historical Data
2024-08-16,146.75,146.75,146.75,146.75,,-2.17%,Newcastle Coal Futures Historical Data
2024-08-15,150.0,150.0,150.0,150.0,0.01K,2.92%,Newcastle Coal Futures Historical Data
2024-08-14,145.75,145.75,145.75,145.75,,-0.78%,Newcastle Coal Futures Historical Data
2024-08-13,146.9,146.9,146.9,146.9,,0.10%,Newcastle Coal Futures Historical Data
2024-08-12,146.75,146.75,146.75,146.75,,0.51%,Newcastle Coal Futures Historical Data
2024-08-09,146.0,146.0,146.0,146.0,,0.34%,Newcastle Coal Futures Historical Data
2024-08-08,145.5,145.5,145.5,145.5,,0.34%,Newcastle Coal Futures Historical Data
2024-08-07,145.0,145.0,145.0,145.0,,-0.34%,Newcastle Coal Futures Historical Data
2024-08-06,145.5,145.5,145.5,145.5,0.02K,1.25%,Newcastle Coal Futures Historical Data
2024-08-05,143.7,143.7,143.7,143.7,0.03K,-0.28%,Newcastle Coal Futures Historical Data
2024-08-02,144.1,144.1,144.1,144.1,,1.09%,Newcastle Coal Futures Historical Data
2024-08-01,142.55,141.0,144.0,141.0,0.01K,1.75%,Newcastle Coal Futures Historical Data
2024-07-31,140.1,139.5,140.5,139.5,0.02K,0.61%,Newcastle Coal Futures Historical Data
2024-07-30,139.25,139.25,139.25,139.25,0.03K,-0.61%,Newcastle Coal Futures Historical Data
2024-07-29,140.1,140.1,140.1,140.1,0.01K,3.93%,Newcastle Coal Futures Historical Data
2024-07-26,134.8,134.8,134.8,134.8,,0.04%,Newcastle Coal Futures Historical Data
2024-07-25,134.75,134.75,134.75,134.75,,0.00%,Newcastle Coal Futures Historical Data
2024-07-24,134.75,134.75,134.75,134.75,,0.04%,Newcastle Coal Futures Historical Data
2024-07-23,134.7,134.7,134.7,134.7,,-0.22%,Newcastle Coal Futures Historical Data
2024-07-22,135.0,135.0,135.0,135.0,0.01K,-0.07%,Newcastle Coal Futures Historical Data
2024-07-19,135.1,135.1,135.1,135.1,,0.07%,Newcastle Coal Futures Historical Data
2024-07-18,135.0,135.0,135.0,135.0,,0.19%,Newcastle Coal Futures Historical Data
2024-07-17,134.75,134.75,134.75,134.75,0.02K,0.26%,Newcastle Coal Futures Historical Data
2024-07-16,134.4,134.4,134.4,134.4,,-0.41%,Newcastle Coal Futures Historical Data
2024-07-15,134.95,134.85,134.85,134.85,0.03K,0.82%,Newcastle Coal Futures Historical Data
2024-07-12,133.85,133.0,134.0,133.0,0.01K,0.07%,Newcastle Coal Futures Historical Data
2024-07-11,133.75,133.75,133.75,133.75,,0.00%,Newcastle Coal Futures Historical Data
2024-07-10,133.75,133.75,133.75,133.75,,-1.11%,Newcastle Coal Futures Historical Data
2024-07-09,135.25,135.25,135.25,135.25,0.04K,0.15%,Newcastle Coal Futures Historical Data
2024-07-08,135.05,135.0,135.0,135.0,0.00K,-0.52%,Newcastle Coal Futures Historical Data
2024-07-05,135.75,135.75,135.75,135.75,0.01K,-0.55%,Newcastle Coal Futures Historical Data
2024-07-04,136.5,136.5,136.5,136.5,,1.11%,Newcastle Coal Futures Historical Data
2024-07-03,135.0,135.0,135.0,135.0,0.11K,2.08%,Newcastle Coal Futures Historical Data
2024-07-02,132.25,132.25,132.25,132.25,0.01K,0.11%,Newcastle Coal Futures Historical Data
2024-07-01,132.1,132.1,132.1,132.1,0.00K,-1.01%,Newcastle Coal Futures Historical Data
2024-06-28,133.45,133.45,133.45,133.45,,0.53%,Newcastle Coal Futures Historical Data
2024-06-27,132.75,132.75,132.75,132.75,,0.57%,Newcastle Coal Futures Historical Data
2024-06-26,132.0,132.0,132.0,132.0,,-1.57%,Newcastle Coal Futures Historical Data
2024-06-25,134.1,134.1,134.1,134.1,,0.86%,Newcastle Coal Futures Historical Data
2024-06-24,132.95,132.95,132.95,132.95,,0.68%,Newcastle Coal Futures Historical Data
2024-06-21,132.05,132.05,132.05,132.05,,-1.38%,Newcastle Coal Futures Historical Data
2024-06-20,133.9,133.9,133.9,133.9,,-0.15%,Newcastle Coal Futures Historical Data
2024-06-19,134.1,134.1,134.1,134.1,,0.15%,Newcastle Coal Futures Historical Data
2024-06-18,133.9,133.9,133.9,133.9,,0.00%,Newcastle Coal Futures Historical Data
2024-06-17,133.9,133.9,133.9,133.9,,0.56%,Newcastle Coal Futures Historical Data
2024-06-14,133.15,133.15,133.15,133.15,,-1.15%,Newcastle Coal Futures Historical Data
2024-06-13,134.7,134.7,134.7,134.7,,1.32%,Newcastle Coal Futures Historical Data
2024-06-12,132.95,132.95,132.95,132.95,,1.30%,Newcastle Coal Futures Historical Data
2024-06-11,131.25,131.25,131.25,131.25,,-0.46%,Newcastle Coal Futures Historical Data
2024-06-10,131.85,131.85,131.85,131.85,0.01K,0.30%,Newcastle Coal Futures Historical Data
2024-06-07,131.45,131.0,131.0,131.0,0.01K,-2.16%,Newcastle Coal Futures Historical Data
2024-06-06,134.35,134.35,134.35,134.35,0.01K,-1.21%,Newcastle Coal Futures Historical Data
2024-06-05,136.0,136.0,136.0,136.0,0.01K,-1.41%,Newcastle Coal Futures Historical Data
2024-06-04,137.95,137.95,137.95,137.95,,-1.60%,Newcastle Coal Futures Historical Data
2024-06-03,140.2,139.0,140.75,138.75,0.14K,-1.54%,Newcastle Coal Futures Historical Data
2024-05-31,142.4,142.4,142.4,142.4,,0.00%,Newcastle Coal Futures Historical Data
2024-05-30,142.4,142.4,142.4,142.4,,0.00%,Newcastle Coal Futures Historical Data
2024-05-29,142.4,142.4,142.4,142.4,,0.00%,Newcastle Coal Futures Historical Data
2024-05-28,142.4,142.4,142.4,142.4,,-0.28%,Newcastle Coal Futures Historical Data
2024-05-27,142.8,142.8,142.8,142.8,,0.00%,Newcastle Coal Futures Historical Data
2024-05-24,142.8,142.8,142.8,142.8,,0.04%,Newcastle Coal Futures Historical Data
2024-05-23,142.75,142.75,142.75,142.75,,0.25%,Newcastle Coal Futures Historical Data
2024-05-22,142.4,142.4,142.4,142.4,,0.25%,Newcastle Coal Futures Historical Data
2024-05-21,142.05,142.05,142.05,142.05,0.01K,0.74%,Newcastle Coal Futures Historical Data
2024-05-20,141.0,141.0,141.0,141.0,,-0.35%,Newcastle Coal Futures Historical Data
2024-05-17,141.5,141.5,141.5,141.5,,-1.39%,Newcastle Coal Futures Historical Data
2024-05-16,143.5,143.5,143.5,143.5,,0.35%,Newcastle Coal Futures Historical Data
2024-05-15,143.0,143.0,143.0,143.0,,0.25%,Newcastle Coal Futures Historical Data
2024-05-14,142.65,142.65,142.65,142.65,,0.39%,Newcastle Coal Futures Historical Data
2024-05-13,142.1,142.1,142.1,142.1,,-1.59%,Newcastle Coal Futures Historical Data
2024-05-10,144.4,144.4,144.4,144.4,,-0.38%,Newcastle Coal Futures Historical Data
2024-05-09,144.95,144.95,144.95,144.95,0.09K,-0.21%,Newcastle Coal Futures Historical Data
2024-05-08,145.25,145.25,145.25,145.25,,-0.79%,Newcastle Coal Futures Historical Data
2024-05-07,146.4,146.4,146.4,146.4,0.04K,0.76%,Newcastle Coal Futures Historical Data
2024-05-06,145.3,145.3,145.3,145.3,,0.10%,Newcastle Coal Futures Historical Data
2024-05-03,145.15,145.15,145.15,145.15,,-1.76%,Newcastle Coal Futures Historical Data
2024-05-02,147.75,147.75,147.75,147.75,0.02K,0.51%,Newcastle Coal Futures Historical Data
2024-05-01,147.0,151.65,151.65,151.65,0.00K,3.34%,Newcastle Coal Futures Historical Data
2024-04-30,142.25,142.25,142.25,142.25,0.01K,3.53%,Newcastle Coal Futures Historical Data
2024-04-29,137.4,136.75,136.75,136.75,0.05K,5.90%,Newcastle Coal Futures Historical Data
2024-04-26,129.75,129.75,129.75,129.75,,0.39%,Newcastle Coal Futures Historical Data
2024-04-25,129.25,129.25,129.25,129.25,,0.19%,Newcastle Coal Futures Historical Data
2024-04-24,129.0,129.0,129.0,129.0,,-0.58%,Newcastle Coal Futures Historical Data
2024-04-23,129.75,129.75,129.75,129.75,,0.19%,Newcastle Coal Futures Historical Data
2024-04-22,129.5,129.5,129.5,129.5,,-0.84%,Newcastle Coal Futures Historical Data
2024-04-19,130.6,130.6,130.6,130.6,,0.77%,Newcastle Coal Futures Historical Data
2024-04-18,129.6,129.6,129.6,129.6,0.02K,0.00%,Newcastle Coal Futures Historical Data
2024-04-17,129.6,129.6,129.6,129.6,,0.27%,Newcastle Coal Futures Historical Data
2024-04-16,129.25,130.0,130.0,130.0,0.04K,-0.39%,Newcastle Coal Futures Historical Data
2024-04-15,129.75,129.75,129.75,129.75,,0.39%,Newcastle Coal Futures Historical Data
2024-04-12,129.25,129.25,129.25,129.25,0.01K,0.39%,Newcastle Coal Futures Historical Data
2024-04-11,128.75,128.75,128.75,128.75,0.02K,0.59%,Newcastle Coal Futures Historical Data
2024-04-10,128.0,128.0,128.0,128.0,0.07K,0.20%,Newcastle Coal Futures Historical Data
2024-04-09,127.75,127.0,127.0,127.0,0.03K,-0.35%,Newcastle Coal Futures Historical Data
2024-04-08,128.2,128.2,128.2,128.2,0.03K,-0.70%,Newcastle Coal Futures Historical Data
2024-04-05,129.1,129.1,129.1,129.1,0.02K,0.70%,Newcastle Coal Futures Historical Data
2024-04-04,128.2,128.2,128.2,128.2,0.02K,-1.12%,Newcastle Coal Futures Historical Data
2024-04-03,129.65,129.65,129.65,129.65,0.01K,-1.97%,Newcastle Coal Futures Historical Data
2024-04-02,132.25,132.25,132.25,132.25,0.04K,0.19%,Newcastle Coal Futures Historical Data
2024-04-01,132.0,132.0,132.0,132.0,,2.25%,Newcastle Coal Futures Historical Data
2024-03-28,129.1,129.1,129.1,129.1,,0.08%,Newcastle Coal Futures Historical Data
2024-03-27,129.0,129.0,129.0,129.0,,0.08%,Newcastle Coal Futures Historical Data
2024-03-26,128.9,128.9,128.9,128.9,,-0.04%,Newcastle Coal Futures Historical Data
2024-03-25,128.95,128.95,128.95,128.95,,0.98%,Newcastle Coal Futures Historical Data
2024-03-22,127.7,127.7,127.7,127.7,,-0.43%,Newcastle Coal Futures Historical Data
2024-03-21,128.25,128.25,128.25,128.25,,-0.50%,Newcastle Coal Futures Historical Data
2024-03-20,128.9,128.9,128.9,128.9,,-0.39%,Newcastle Coal Futures Historical Data
2024-03-19,129.4,129.4,129.4,129.4,,-0.27%,Newcastle Coal Futures Historical Data
2024-03-18,129.75,129.75,129.75,129.75,0.03K,-0.95%,Newcastle Coal Futures Historical Data
2024-03-15,131.0,131.0,131.0,131.0,0.04K,-0.38%,Newcastle Coal Futures Historical Data
2024-03-14,131.5,131.5,131.5,131.5,0.01K,0.31%,Newcastle Coal Futures Historical Data
2024-03-13,131.1,131.1,131.1,131.1,,0.34%,Newcastle Coal Futures Historical Data
2024-03-12,130.65,130.65,130.65,130.65,,-1.77%,Newcastle Coal Futures Historical Data
2024-03-11,133.0,134.0,134.0,132.75,0.01K,-1.04%,Newcastle Coal Futures Historical Data
2024-03-08,134.4,134.4,134.4,134.4,,-0.81%,Newcastle Coal Futures Historical Data
2024-03-07,135.5,135.5,135.5,135.5,0.02K,-0.91%,Newcastle Coal Futures Historical Data
2024-03-06,136.75,136.75,136.75,136.75,0.03K,-0.51%,Newcastle Coal Futures Historical Data
2024-03-05,137.45,137.5,137.5,137.1,0.02K,1.07%,Newcastle Coal Futures Historical Data
2024-03-04,136.0,136.0,136.0,136.0,0.02K,3.03%,Newcastle Coal Futures Historical Data
2024-03-01,132.0,132.0,132.0,132.0,,0.76%,Newcastle Coal Futures Historical Data
2024-02-29,131.0,131.0,131.0,131.0,0.02K,1.16%,Newcastle Coal Futures Historical Data
2024-02-28,129.5,129.75,131.0,129.75,0.07K,0.23%,Newcastle Coal Futures Historical Data
2024-02-27,129.2,130.5,130.5,129.0,0.08K,1.14%,Newcastle Coal Futures Historical Data
2024-02-26,127.75,127.5,127.5,127.5,0.06K,6.99%,Newcastle Coal Futures Historical Data
2024-02-23,119.4,119.4,119.4,119.4,,0.00%,Newcastle Coal Futures Historical Data
2024-02-22,119.4,119.4,119.4,119.4,,0.00%,Newcastle Coal Futures Historical Data
2024-02-21,119.4,115.0,115.0,115.0,0.00K,-0.17%,Newcastle Coal Futures Historical Data
2024-02-20,119.6,119.6,119.6,119.6,,0.00%,Newcastle Coal Futures Historical Data
2024-02-19,119.6,119.6,119.6,119.6,,0.29%,Newcastle Coal Futures Historical Data
2024-02-16,119.25,119.25,119.25,119.25,,0.00%,Newcastle Coal Futures Historical Data
2024-02-15,119.25,119.25,119.25,119.25,,-0.42%,Newcastle Coal Futures Historical Data
2024-02-14,119.75,119.75,119.75,119.75,,-0.62%,Newcastle Coal Futures Historical Data
2024-02-13,120.5,120.5,120.5,120.5,,0.42%,Newcastle Coal Futures Historical Data
2024-02-12,120.0,120.0,120.0,120.0,,-0.50%,Newcastle Coal Futures Historical Data
2024-02-09,120.6,120.6,120.6,120.6,,0.00%,Newcastle Coal Futures Historical Data
2024-02-08,120.6,120.0,120.0,120.0,0.01K,0.08%,Newcastle Coal Futures Historical Data
2024-02-07,120.5,120.5,120.5,120.5,0.02K,1.26%,Newcastle Coal Futures Historical Data
2024-02-06,119.0,119.0,119.0,119.0,,0.00%,Newcastle Coal Futures Historical Data
2024-02-05,119.0,119.0,119.0,119.0,,1.93%,Newcastle Coal Futures Historical Data
2024-02-02,116.75,116.0,116.0,116.0,0.09K,0.65%,Newcastle Coal Futures Historical Data
2024-02-01,116.0,116.0,116.0,116.0,0.02K,-0.43%,Newcastle Coal Futures Historical Data
2024-01-31,116.5,116.5,116.5,116.5,0.02K,-2.55%,Newcastle Coal Futures Historical Data
2024-01-30,119.55,118.0,118.0,118.0,0.04K,2.71%,Newcastle Coal Futures Historical Data
2024-01-29,116.4,116.0,116.0,116.0,0.03K,-8.42%,Newcastle Coal Futures Historical Data
2024-01-26,127.1,118.25,118.25,118.25,,0.24%,Newcastle Coal Futures Historical Data
2024-01-25,126.8,126.8,126.8,126.8,,-0.31%,Newcastle Coal Futures Historical Data
2024-01-24,127.2,127.2,127.2,127.2,,-0.08%,Newcastle Coal Futures Historical Data
2024-01-23,127.3,127.3,127.3,127.3,0.04K,-0.12%,Newcastle Coal Futures Historical Data
2024-01-22,127.45,127.45,127.45,127.45,,-0.43%,Newcastle Coal Futures Historical Data
2024-01-19,128.0,128.0,128.0,128.0,,-0.70%,Newcastle Coal Futures Historical Data
2024-01-18,128.9,128.9,128.9,128.9,,-0.46%,Newcastle Coal Futures Historical Data
2024-01-17,129.5,129.5,129.5,129.5,0.01K,0.00%,Newcastle Coal Futures Historical Data
2024-01-16,129.5,129.0,129.0,129.0,0.00K,-0.27%,Newcastle Coal Futures Historical Data
2024-01-15,129.85,129.85,129.85,129.85,0.01K,-0.76%,Newcastle Coal Futures Historical Data
2024-01-12,130.85,130.85,130.85,130.85,0.07K,0.08%,Newcastle Coal Futures Historical Data
2024-01-11,130.75,130.75,130.75,130.75,0.03K,-2.06%,Newcastle Coal Futures Historical Data
2024-01-10,133.5,133.5,133.5,133.5,0.05K,-1.58%,Newcastle Coal Futures Historical Data
2024-01-09,135.65,134.5,134.5,134.0,0.05K,2.77%,Newcastle Coal Futures Historical Data
2024-01-08,132.0,131.5,131.5,131.5,0.09K,0.34%,Newcastle Coal Futures Historical Data
2024-01-05,131.55,131.55,131.55,131.55,0.01K,0.50%,Newcastle Coal Futures Historical Data
2024-01-04,130.9,130.9,130.9,130.9,0.08K,1.87%,Newcastle Coal Futures Historical Data
2024-01-03,128.5,128.5,128.5,128.5,0.08K,0.59%,Newcastle Coal Futures Historical Data
2024-01-02,127.75,132.0,132.0,131.9,0.04K,-12.74%,Newcastle Coal Futures Historical Data
2023-12-29,146.4,146.4,146.4,146.4,,0.65%,Newcastle Coal Futures Historical Data
2023-12-28,145.45,145.45,145.45,145.45,,-0.38%,Newcastle Coal Futures Historical Data
2023-12-27,146.0,146.0,146.0,146.0,,0.34%,Newcastle Coal Futures Historical Data
2023-12-26,145.5,145.5,145.5,145.5,,0.00%,Newcastle Coal Futures Historical Data
2023-12-22,145.5,145.5,145.5,145.5,,0.17%,Newcastle Coal Futures Historical Data
2023-12-21,145.25,145.25,145.25,145.25,0.02K,0.69%,Newcastle Coal Futures Historical Data
2023-12-20,144.25,144.25,144.25,144.25,,-0.69%,Newcastle Coal Futures Historical Data
2023-12-19,145.25,145.25,145.25,145.25,,0.35%,Newcastle Coal Futures Historical Data
2023-12-18,144.75,144.75,144.75,144.75,,-0.34%,Newcastle Coal Futures Historical Data
2023-12-15,145.25,145.25,145.25,145.25,,-0.17%,Newcastle Coal Futures Historical Data
2023-12-14,145.5,145.5,145.5,145.5,,-0.51%,Newcastle Coal Futures Historical Data
2023-12-13,146.25,146.25,146.25,146.25,0.02K,0.00%,Newcastle Coal Futures Historical Data
2023-12-12,146.25,145.0,146.0,145.0,0.01K,-4.10%,Newcastle Coal Futures Historical Data
2023-12-11,152.5,152.5,152.5,152.5,0.01K,0.99%,Newcastle Coal Futures Historical Data
2023-12-08,151.0,151.0,151.0,151.0,,1.51%,Newcastle Coal Futures Historical Data
2023-12-07,148.75,148.75,148.75,148.75,0.01K,5.91%,Newcastle Coal Futures Historical Data
2023-12-06,140.45,140.45,140.45,140.45,0.02K,4.70%,Newcastle Coal Futures Historical Data
2023-12-05,134.15,134.15,134.15,134.15,0.01K,-0.22%,Newcastle Coal Futures Historical Data
2023-12-04,134.45,135.0,135.0,135.0,0.02K,0.71%,Newcastle Coal Futures Historical Data
2023-12-01,133.5,133.5,133.5,133.5,0.16K,1.02%,Newcastle Coal Futures Historical Data
2023-11-30,132.15,132.15,132.15,132.15,0.21K,3.36%,Newcastle Coal Futures Historical Data
2023-11-29,127.85,129.0,129.0,129.0,0.19K,0.31%,Newcastle Coal Futures Historical Data
2023-11-28,127.45,127.45,127.45,127.45,0.01K,-0.04%,Newcastle Coal Futures Historical Data
2023-11-27,127.5,128.0,128.0,128.0,0.02K,4.51%,Newcastle Coal Futures Historical Data
2023-11-24,122.0,128.0,128.0,128.0,,-0.12%,Newcastle Coal Futures Historical Data
2023-11-23,122.15,122.15,122.15,122.15,,0.00%,Newcastle Coal Futures Historical Data
2023-11-22,122.15,122.15,122.15,122.15,,-0.12%,Newcastle Coal Futures Historical Data
2023-11-21,122.3,122.3,122.3,122.3,,-0.16%,Newcastle Coal Futures Historical Data
2023-11-20,122.5,122.5,122.5,122.5,,-0.61%,Newcastle Coal Futures Historical Data
2023-11-17,123.25,123.25,123.25,123.25,,0.12%,Newcastle Coal Futures Historical Data
2023-11-16,123.1,123.1,123.1,123.1,,-0.12%,Newcastle Coal Futures Historical Data
2023-11-15,123.25,123.25,123.25,123.25,,0.61%,Newcastle Coal Futures Historical Data
2023-11-14,122.5,122.5,122.5,122.5,,0.41%,Newcastle Coal Futures Historical Data
2023-11-13,122.0,122.0,122.0,122.0,,-1.01%,Newcastle Coal Futures Historical Data
2023-11-10,123.25,123.25,123.25,123.25,,0.20%,Newcastle Coal Futures Historical Data
2023-11-09,123.0,123.0,123.0,122.5,0.03K,0.41%,Newcastle Coal Futures Historical Data
2023-11-08,122.5,122.5,122.5,122.5,0.08K,2.00%,Newcastle Coal Futures Historical Data
2023-11-07,120.1,120.1,120.1,120.1,0.06K,0.92%,Newcastle Coal Futures Historical Data
2023-11-06,119.0,119.0,119.0,119.0,0.18K,-2.86%,Newcastle Coal Futures Historical Data
2023-11-03,122.5,122.5,122.5,122.5,0.00K,2.08%,Newcastle Coal Futures Historical Data
2023-11-02,120.0,118.0,118.0,118.0,0.09K,0.29%,Newcastle Coal Futures Historical Data
2023-11-01,119.65,117.45,117.45,117.45,0.00K,-1.20%,Newcastle Coal Futures Historical Data
2023-10-31,121.1,123.5,123.5,123.5,0.06K,-7.56%,Newcastle Coal Futures Historical Data
2023-10-30,131.0,131.0,131.0,131.0,0.02K,-3.11%,Newcastle Coal Futures Historical Data
2023-10-27,135.2,135.2,135.2,135.2,,-0.37%,Newcastle Coal Futures Historical Data
2023-10-26,135.7,135.7,135.7,135.7,,1.65%,Newcastle Coal Futures Historical Data
2023-10-25,133.5,133.5,133.5,133.5,,-2.20%,Newcastle Coal Futures Historical Data
2023-10-24,136.5,136.5,136.5,136.5,0.02K,-1.34%,Newcastle Coal Futures Historical Data
2023-10-23,138.35,138.35,138.35,138.35,0.01K,0.25%,Newcastle Coal Futures Historical Data
2023-10-20,138.0,138.0,138.0,138.0,,1.10%,Newcastle Coal Futures Historical Data
2023-10-19,136.5,136.5,136.5,136.5,,-2.50%,Newcastle Coal Futures Historical Data
2023-10-18,140.0,139.5,139.5,139.5,0.02K,-1.58%,Newcastle Coal Futures Historical Data
2023-10-17,142.25,142.25,142.25,142.25,0.01K,-1.04%,Newcastle Coal Futures Historical Data
